credit_score,country,age_group_gender,balance_per_age,balance_per_tenure,salary_per_products,active_member,churn
0.626,2,3,0.34078181666136853,0.09699407099053421,0.052879923080293,0,0
0.63,0,5,0.18784269174870896,0.04971952348268168,0.14818025840876708,1,0
0.816,0,8,0.14905193560519,0.0383418487972407,0.5826614294638965,1,0
0.5419999999999999,0,2,0.27671765173936347,0.12020249518876952,0.2210892464241198,1,0
0.828,2,2,0.42850748345174683,0.049576514458414614,0.8310532010636572,0,0
0.374,2,7,0.20712905303991325,0.0777826204950744,0.7043747333205441,1,1
0.47799999999999987,0,7,0.2211205531780625,0.041769949153208245,0.09252169292969625,0,0
0.41000000000000003,0,2,0.4842478013205104,0.09407962840826518,0.06873981166954293,0,0
0.7679999999999999,0,3,0.4678477394439444,0.7081346432810982,0.08868380923384557,0,0
0.866,1,9,0.20215485004967648,0.05647139235026008,0.022064755623098238,1,0
0.656,2,9,0.2731703117803037,0.36473875703522013,0.5486463335813173,0,1
0.622,0,6,0.24271813255066596,0.09407962840826518,0.5362681559574465,1,1
0.5139999999999999,1,3,0.469752815681292,0.11587519144587267,0.5765010215085921,1,0
0.374,1,5,0.30240967540454056,0.2984547812551482,0.10304806741536623,1,0
0.32599999999999996,1,14,0.12529461769418035,0.04763073003397361,0.13234972581401122,1,0
0.45200000000000007,0,10,0.10154245151445515,0.028040905151424572,0.39480171851091994,0,1
0.62,2,6,0.30385736124774665,0.32419322426854347,0.13009666573914394,0,1
0.574,0,6,0.3007386353232453,0.06321821549423703,0.8728011760001393,1,0
0.644,0,9,0.3066273361474702,0.0785639498852092,0.18411903460686674,1,1
0.5579999999999999,0,4,0.3608576444489594,0.19626720483170668,0.1948954976606223,1,0
0.46599999999999986,2,6,0.2551973934198495,0.1014212841537106,0.028125993327837544,1,0
0.826,1,5,0.28460578979249573,0.03614905357747519,0.40657562274216397,1,0
0.33199999999999996,2,4,0.43908786522952836,0.1775672350059979,0.27855260544203125,0,0
0.5339999999999999,0,3,0.42940773159982104,0.11451714369295349,0.47571226544460377,0,0
0.7000000000000001,0,4,0.16226669005094368,0.025639942825743924,0.5047975796657678,1,0
0.7539999999999999,2,4,0.37623109490901363,0.09452242817319226,0.5652261691837474,1,1
0.678,1,5,0.4364413294344548,0.170703246021547,0.6033831608414438,1,0
0.5519999999999999,2,6,0.3372224185122371,0.07978238128366255,0.46801824432549133,0,0
0.672,0,4,0.3788819785785871,0.10096897432211342,0.48916813813380694,1,0
0.0020000000000000018,2,9,0.2736008041656718,0.1588304813095051,0.8482237572912389,0,1
0.7779999999999999,0,5,0.31083460787941175,0.060017102933784705,0.4789326480467312,0,1
0.5539999999999999,0,4,0.3608576444489594,0.04763073003397361,0.2582138772737393,0,0
0.20199999999999996,2,5,0.1506130660918455,0.02334779724831839,0.837806480083233,1,0
0.32399999999999995,0,7,0.3406203298896914,0.07440536806780051,0.32435493327737525,0,1
0.848,0,7,0.2960683439760612,0.09990416479119538,0.5121769865406516,0,0
0.604,0,7,0.19922564486370958,0.03986553680962239,0.26968767022225937,1,0
0.576,2,4,0.2303946053938548,0.14491605828254164,0.09319833109921045,1,0
0.25,0,9,0.19850217488112923,0.2984547812551482,0.22311013408938107,0,0
0.43400000000000005,1,6,0.28383131480764545,0.11327810930210638,0.45990416242996823,0,0
0.7999999999999999,0,4,0.31083460787941175,0.14517341661998595,0.04212620217048321,0,0
0.9999999999999999,0,4,0.23618348117662227,0.06268811891262951,0.6084723000436689,1,0
0.8059999999999999,0,5,0.36073751788986863,0.09587065279589137,0.16862868397726816,1,0
0.666,1,5,0.3197275921584425,0.06853273430240484,0.261962067654215,0,0
0.7199999999999999,0,5,0.3608576444489594,0.14517341661998595,0.47399058887824896,0,0
0.59,1,3,0.5547564623899681,0.2984547812551482,0.07177193082827514,0,0
0.7279999999999999,0,2,0.42392249057917064,0.0815897802349102,0.33529691763058017,1,0
0.6920000000000001,2,5,0.48463200979797105,0.17085951820957082,0.34541188310653037,0,0
0.5239999999999999,1,3,0.44628159920618704,0.11451714369295349,0.44948573498708433,1,0
0.33999999999999997,2,5,0.33796236963590476,0.1311990929635349,0.9179915038650893,1,1
0.864,1,2,0.4120756127712092,0.03749735726893083,0.7130242995619707,1,0
0.632,0,6,0.25686419626406176,0.09751900303868981,0.8893440040456261,1,0
0.23199999999999998,2,9,0.18823454348336802,0.18276115115716815,0.3293995467207737,0,1
0.43400000000000005,0,7,0.25391950849361533,0.11451714369295349,0.3026368734495584,1,0
0.5259999999999999,0,2,0.5829599268177512,0.14517341661998595,0.3740529066035284,1,0
0.7359999999999999,0,4,0.31083460787941175,0.060017102933784705,0.00029918609380035404,1,0
0.5279999999999999,0,5,0.1914486120407741,0.03461262929382494,0.1646840659862744,1,1
0.7219999999999999,0,4,0.30240967540454056,0.04763073003397361,0.1332487593966688,0,0
0.682,2,5,0.2891803452684971,0.0897428443214633,0.538377136611296,0,0
0.354,0,4,0.3608576444489594,0.6050175105254726,0.5476733348949856,0,0
0.252,0,5,0.33624618668446915,0.07365786570179532,0.5607208992076183,0,0
0.5379999999999999,1,7,0.25391950849361533,0.6050175105254726,0.28411361600038726,0,0
0.5139999999999999,2,5,0.35381143989586805,0.13097842811043336,0.9045788149940218,0,0
0.6900000000000001,1,6,0.25990206155405415,0.060017102933784705,0.17741365286791566,1,0
0.606,0,4,0.3496403574606366,0.2984547812551482,0.13341814398500174,0,0
0.654,0,6,0.113249092190672,0.08916447342166799,0.7927590313942108,1,0
0.61,0,9,0.2275962750276844,0.04763073003397361,0.22407278066181116,0,1
0.5499999999999999,0,9,0.14174570530289163,0.1274187781185681,0.42305863857399684,1,0
0.658,2,5,0.3426417662631579,0.06931561731608661,0.28492318131362426,0,0
0.7679999999999999,0,8,0.2204271385520825,0.29512356338141704,0.5846237301656998,1,0
0.632,0,4,0.2944167907488935,0.04763073003397361,0.25749300507163564,0,0
0.4839999999999999,2,3,0.39017757053457935,0.09941651629735752,0.33201382222249787,0,0
0.42800000000000005,0,6,0.2868235503260288,0.11451714369295349,0.42730745618255245,0,1
0.928,0,5,0.3197275921584425,0.07948140320491642,0.24663498786452193,1,0
0.4839999999999999,2,4,0.2781662532248289,0.17045242791055992,0.2698690072512807,0,0
0.816,0,9,0.18009981136330902,0.15529327444154536,0.11320536653584662,1,1
0.5239999999999999,1,11,0.25697116007699283,0.8464358750265899,0.48227070467789523,1,0
0.29599999999999993,2,10,0.156702055204546,0.05741364797744136,0.9363711069800453,0,1
0.576,2,2,0.5760243771476523,0.14337848259242414,0.2868067159313932,1,0
0.41600000000000004,0,4,0.32912874696770356,0.2984547812551482,0.2792180413240384,0,0
0.8119999999999999,0,3,0.4842478013205104,0.2984547812551482,0.46049175741686454,0,0
0.864,1,8,0.2184843865202468,0.11451714369295349,0.26379506695267174,1,1
0.30999999999999994,0,4,0.29448412927359013,0.04049551893584575,0.6323269211573004,1,0
0.642,1,3,0.3991511414090959,0.07948140320491642,0.030069915276699503,0,0
0.902,0,6,0.27272181811213736,0.07948140320491642,0.23950183127394614,1,0
0.5079999999999999,0,2,0.5592028172581417,0.07690221676442234,0.49482194264068724,1,0
0.7319999999999999,0,3,0.29044538743849546,0.03279682667003007,0.9127871911444316,1,0
0.5479999999999999,0,7,0.14145654132108035,0.07968572833337521,0.8401252035665683,0,1
0.5139999999999999,2,6,0.3036789723930954,0.14417750214397776,0.39727627381511305,1,0
0.9540000000000001,0,11,0.18811142482878812,0.19626720483170668,0.15151261387575343,1,0
0.5119999999999999,0,10,0.1659591036843928,0.08412552311863465,0.02155452643429788,1,0
0.7339999999999999,2,5,0.28217782123924695,0.0799034701230745,0.8609814124044131,0,0
0.602,2,6,0.3236937118574237,0.336623065346441,0.4361163049494707,0,1
0.682,0,8,0.19491915762170126,0.14517341661998595,0.9747926526596731,1,1
0.44600000000000006,0,5,0.2606355227592486,0.45298896591885435,0.687466030563441,0,0
0.7459999999999999,1,4,0.30240967540454056,0.07948140320491642,0.2360292971824847,1,0
0.46799999999999986,2,7,0.17840734298492178,0.055743143920438235,0.3009457281176816,0,1
0.4,2,7,0.23506860676581828,0.05513845213162494,0.4881588820437133,0,1
0.5219999999999999,0,11,0.20390473356954805,0.16019449200944066,0.0827567864357902,1,1
0.398,2,6,0.2197665006871897,0.04050672344375297,0.21950457283377267,1,1
0.9999999999999999,1,3,0.4842478013205104,0.2984547812551482,0.1726095218643647,1,0
0.636,2,4,0.2239663123126804,0.06031490351901134,0.14192350577988028,0,0
0.672,0,7,0.26616287289637386,0.6050175105254726,0.8504802680707401,1,0
0.62,0,8,0.2275962750276844,0.2984547812551482,0.31975597750393964,1,1
0.664,1,9,0.1961848630349151,0.6194539305993575,0.4240474904975596,1,0
0.348,0,8,0.2275962750276844,0.11451714369295349,0.07955982111547179,1,1
0.59,0,5,0.3197275921584425,0.060017102933784705,0.030189789755067985,1,1
0.9999999999999999,0,6,0.27272181811213736,0.6050175105254726,0.11037923944069379,0,0
0.374,0,9,0.21418632590353098,0.14517341661998595,0.45706853339451914,1,0
0.4979999999999999,1,7,0.1663350743699422,0.044168781273566556,0.20819013742606243,0,0
0.7539999999999999,1,12,0.1575245690409107,0.060017102933784705,0.9923792938518046,1,1
0.8119999999999999,1,4,0.468855251283263,0.23939374800965074,0.03772320307806854,0,0
0.8099999999999999,0,4,0.3780326210039995,0.06807883789640849,0.40210500984300995,0,0
0.568,1,7,0.27960071187501123,0.11451714369295349,0.4114004579735182,1,0
0.9739999999999999,0,2,0.3324608231452665,0.08388181910273665,0.4387242624944014,0,0
0.7539999999999999,2,5,0.38285894266832865,0.05955527369639729,0.3447713523101418,1,0
0.43400000000000005,2,7,0.2507038384676662,0.17133959641260194,0.23447963074059724,0,0
0.6,1,5,0.38553567582326964,0.07948140320491642,0.33999717742362995,0,1
0.61,1,4,0.32825435729208186,0.28892644726599204,0.24745337998019198,1,0
0.826,0,9,0.3109278940252901,0.08803161581282934,0.17910457315383801,1,0
0.9859999999999999,0,3,0.42940773159982104,0.09407962840826518,0.1687121260161325,1,0
0.634,0,5,0.36637837276591345,0.09745564847772585,0.3698334699945729,1,1
0.7099999999999999,0,9,0.14303747699062094,0.07074917398730518,0.36291435711172226,1,0
0.62,2,3,0.6059760975719396,0.12383210526068741,0.6193214654432435,1,0
0.406,0,6,0.27272181811213736,0.2984547812551482,0.05950935180963953,0,0
0.5239999999999999,2,7,0.26413825371502053,0.08692562563456276,0.2287398586791423,1,1
0.582,2,7,0.262722869825906,0.17963439423518687,0.7989709498679631,0,0
0.32599999999999996,1,5,0.5482112274821187,0.14098999530104195,0.4212212633819826,0,0
0.66,0,6,0.23493332703306563,0.06142458041647571,0.36166825265719266,1,0
0.7219999999999999,0,8,0.1462561943331932,0.03859547485682276,0.06687538095279057,1,0
0.678,1,6,0.2868235503260288,0.19626720483170668,0.4119482698367007,1,0
0.63,2,9,0.2050635367752292,0.04848270100153861,0.00272455635440757,1,1
0.402,2,8,0.17921237226949824,0.07971530431181979,0.8835233154610171,0,1
0.59,1,4,0.15513600926639962,0.05317799864408969,0.10996365457826489,0,0
0.5319999999999999,2,2,0.4996274703714102,0.07677489694524524,0.7038164693230358,0,0
0.46399999999999986,0,5,0.3502623522041769,0.28968011669969657,0.7640527195653354,1,0
0.029999999999999916,2,4,0.411631789541382,0.6455398668442864,0.4077146053224069,0,1
0.6940000000000001,2,5,0.33557884057509546,0.08880144151837263,0.036888632658788924,1,1
0.7079999999999999,0,4,0.37279862737201275,0.6050175105254726,0.4576313733264332,0,0
0.612,0,7,0.23436414673184994,0.08859031487111632,0.34713563509668677,1,0
0.7239999999999999,0,5,0.37279862737201275,0.06853273430240484,0.4258625111247717,0,0
0.7959999999999999,0,6,0.2868235503260288,0.6050175105254726,0.30208758628511945,0,0
0.7479999999999999,0,2,0.41373914025105274,0.053204597838888604,0.25059377124808885,1,0
0.682,0,8,0.26142822367358964,0.09198965391153456,0.013469750523056809,1,0
0.42600000000000005,0,4,0.3496403574606366,0.060017102933784705,0.17201485043245832,1,0
0.7819999999999999,0,4,0.3608576444489594,0.09407962840826518,0.3242044525492106,1,0
0.856,0,6,0.26894169815057634,0.062304590482910316,0.722564347639788,0,0
0.9959999999999999,1,2,0.5334849631403452,0.06915448216698253,0.9276832329161615,1,0
0.568,2,4,0.3767791468312801,0.24502618762383366,0.28027793275386836,1,0
0.30999999999999994,2,6,0.10897817192001619,0.026879417941853147,0.38767618847768714,1,0
0.684,2,8,0.27216365536859877,0.08841389290195845,0.2995462423426864,0,0
0.374,2,7,0.2076466636735354,0.06729287199855498,0.08125689265748066,0,1
0.566,0,2,0.43448483162158846,0.052452338154601576,0.9234050093028997,0,0
0.9659999999999999,0,3,0.47316856388584316,0.13174325088990851,0.013141733541989274,0,0
0.4839999999999999,1,7,0.48570484680178694,0.3335228701003585,0.5662813846587473,1,0
0.47399999999999987,1,6,0.23746748757740843,0.2984547812551482,0.022216636637201317,1,0
0.4,1,10,0.11970681491840787,0.043647387939856515,0.3224612965967651,1,0
0.66,0,3,0.4842478013205104,0.04763073003397361,0.2582808909579336,0,1
0.5439999999999999,1,7,0.27960071187501123,0.053204597838888604,0.38948760836962915,1,0
0.4879999999999999,2,2,0.4939971492422647,0.7213347303249465,0.3227200494340945,0,0
0.586,2,5,0.45707488644886785,0.09448880825420351,0.9428001697946721,1,0
0.38,0,2,0.44995764897849366,0.09094214449165129,0.06701413428622126,0,0
0.57,1,5,0.2775779381980268,0.07603967146177158,0.03928309660832742,0,0
0.614,0,4,0.3577358365751957,0.14388072849652558,0.18279845244398907,1,0
0.928,0,4,0.3697096831929705,0.2959765641032579,0.5085668993608495,0,0
0.4999999999999999,0,4,0.3608576444489594,0.2984547812551482,0.509977037311019,1,0
0.664,0,7,0.24819706643580422,0.19626720483170668,0.5722722579950826,1,0
0.664,0,4,0.2695119675472002,0.10157587566554833,0.07830393966447949,1,0
0.43200000000000005,0,6,0.24488327460418538,0.13004360889980146,0.7875334143232049,1,0
0.4,1,4,0.3390829108833916,0.14517341661998595,0.3282123209559392,0,0
0.5599999999999999,0,2,0.4842910995036329,0.07492674150512411,0.49254555280188217,1,0
0.392,2,9,0.1721144776094869,0.12805791684606574,0.16107732949068201,0,1
0.2719999999999999,0,10,0.14289017720736674,0.041524005786096566,0.4255339940415833,1,0
0.824,1,4,0.33785451287845847,0.05478536972090599,0.37457368794707885,0,0
0.684,2,6,0.325212823242377,0.10320392647796327,0.13502074623638147,1,1
0.29599999999999993,0,5,0.38553567582326964,0.2984547812551482,0.33950025095124425,0,0
0.9999999999999999,1,6,0.23243115464387581,0.060017102933784705,0.12930685445968065,0,1
0.5059999999999999,0,4,0.3549809320941273,0.08617200005411817,0.3262176136367046,0,0
0.402,0,5,0.3197275921584425,0.09407962840826518,0.9175250586169695,0,0
0.5539999999999999,2,2,0.6689319106138709,0.9397599097363478,0.19254976866276094,1,0
0.32999999999999996,0,3,0.41373914025105274,0.053204597838888604,0.2353445323535066,0,0
0.5099999999999999,1,3,0.3888104389481156,0.14129293483865224,0.02041001772561957,0,0
0.43400000000000005,2,2,0.4329319555783754,0.10253075213911733,0.5463416129573659,0,0
0.43600000000000005,2,3,0.4309766474139548,0.2121911128640143,0.26154048156633586,1,0
0.44200000000000006,2,2,0.3168995142970312,0.05219519592735099,0.41929039409847496,0,0
0.568,2,6,0.21153736617394744,0.17479275071180744,0.5186082498046102,1,1
0.836,1,7,0.27272181811213736,0.14517341661998595,0.8063217008913219,0,1
0.40800000000000003,2,5,0.42390177252670314,0.19370228917589963,0.015168022310155734,0,0
0.5579999999999999,0,4,0.4769167984715472,0.4323222255029152,0.7989921041876751,1,0
0.576,1,6,0.23746748757740843,0.19626720483170668,0.019743831690431184,1,0
0.45200000000000007,0,6,0.27960071187501123,0.2984547812551482,0.9415073558020548,1,0
0.622,1,7,0.16804525046705726,0.03044857483320859,0.13801088182206808,0,1
0.4839999999999999,0,3,0.42940773159982104,0.11451714369295349,0.45895894441644985,1,0
0.7040000000000001,1,4,0.38553567582326964,0.19626720483170668,0.3638597001507708,1,0
0.594,0,3,0.3256102927044122,0.49462890794874287,0.4118210688622617,0,0
0.4859999999999999,0,6,0.26616287289637386,0.053204597838888604,0.1908746516038575,1,0
0.7239999999999999,2,7,0.26080059777002107,0.1317038330217938,0.30040024172936114,0,1
0.5499999999999999,1,5,0.37279862737201275,0.060017102933784705,0.3796284701336013,0,0
0.376,2,3,0.5709216737979973,0.11202472466284111,0.028442758011185884,1,0
0.574,1,3,0.4345873692822597,0.07613903685799904,0.6143953095222044,0,0
0.564,0,2,0.697700690232247,0.18950667421440823,0.7634272418427843,1,0
0.7719999999999999,0,2,0.17930656710554385,0.035825618177884384,0.9607971447769634,1,0
0.8099999999999999,0,2,0.35290585769059946,0.06376161991603269,0.15710318046945188,1,0
0.1499999999999999,1,5,0.2944167907488935,0.09407962840826518,0.3523677284901577,0,0
0.22199999999999998,0,8,0.22304819530388745,0.053230255650374786,0.28383840980328184,0,1
0.7899999999999999,0,2,0.6398130971063973,0.13300791751117355,0.8862992323032364,1,0
0.5319999999999999,0,5,0.31083460787941175,0.07948140320491642,0.21559157379936983,0,0
0.47399999999999987,0,4,0.2905648794053426,0.07726189226913968,0.1710549294165869,0,0
0.9999999999999999,2,6,0.4010934933178991,0.16183440476321764,0.1109801871542169,1,0
0.5019999999999999,0,5,0.30240967540454056,0.6050175105254726,0.41301806328852353,0,0
0.7599999999999999,1,2,0.44628159920618704,0.14517341661998595,0.17268941317817102,0,0
0.364,0,6,0.3245009070716349,0.18195369752740215,0.37421171403200537,0,1
0.9999999999999999,2,8,0.16614298503129815,0.15233475567862761,0.09241232059586568,0,0
0.858,1,5,0.3390829108833916,0.09407962840826518,0.27919068573802774,1,0
0.42400000000000004,0,2,0.3991511414090959,0.053204597838888604,0.129261895279016,1,0
0.64,2,6,0.3982933120278014,0.2731967933391901,0.29504901567566766,0,1
0.7579999999999999,0,11,0.21475958059642555,0.135708203916814,0.15492453559016753,0,1
0.834,0,7,0.33329287162084875,0.2519820211704373,0.6846576570935785,1,0
0.7839999999999999,0,3,0.6679974893156422,0.31909866072306653,0.5423427963990247,0,1
0.638,0,7,0.20728640964259773,0.04670266851471883,0.658123888898113,0,1
0.384,1,4,0.39825240289566977,0.21691325869042893,0.7987930135333635,1,0
0.47199999999999986,0,2,0.3991511414090959,0.14517341661998595,0.35561106577963225,1,0
0.5239999999999999,2,4,0.46154836052894843,0.06500793808972179,0.5295029745073945,0,1
0.7799999999999999,0,5,0.31083460787941175,0.06853273430240484,0.4857185587296926,1,0
0.46799999999999986,0,4,0.4038885205904009,0.17903237790127682,0.5272671179454845,1,0
0.348,0,8,0.15776093244544223,0.14178732309127992,0.8696167757456074,0,1
0.5279999999999999,0,1,0.4976302727281242,0.0749840430980743,0.3070631522956988,0,0
0.4959999999999999,0,11,0.175772409141633,0.053204597838888604,0.06586239910189662,1,1
0.898,1,4,0.32912874696770356,0.06853273430240484,0.3519659714513704,1,0
0.7479999999999999,0,4,0.4398052686063585,0.25535273621359483,0.19638380157228108,0,0
0.5019999999999999,0,8,0.2192644624531389,0.18907957269838319,0.9294079351003475,0,0
0.908,0,2,0.4192623422456264,0.06121461740328964,0.6414578356900479,0,0
0.7899999999999999,2,4,0.16001090995161485,0.047399056251859605,0.3505072235750541,1,0
0.634,2,6,0.22749585992186752,0.2554242523534867,0.1622871890440028,0,1
0.33599999999999997,0,5,0.21117416260969102,0.031317031636505066,0.8113772832412378,1,0
0.9380000000000001,0,5,0.30240967540454056,0.04763073003397361,0.0762044109407141,0,0
0.33999999999999997,1,5,0.31738357398141637,0.11026159996279944,0.4514377835954102,1,0
0.5499999999999999,0,5,0.2944167907488935,0.09407962840826518,0.08149676663974784,0,0
0.646,2,4,0.1913629752895635,0.05421440709848495,0.4903978892489847,0,0
0.612,2,3,0.5431346887704827,0.1849076458061203,0.0424475677933434,0,0
0.9999999999999999,1,3,0.6054757978640142,0.06508196970132796,0.31491120486803403,1,0
0.44800000000000006,1,3,0.41373914025105274,0.06853273430240484,0.464187637115499,0,0
0.658,0,10,0.18811142482878812,0.07948140320491642,0.19331099910601746,1,0
0.36,2,7,0.22590912360629406,0.5032496767974138,0.48673459120352375,1,0
0.31599999999999995,0,6,0.25004316401482996,0.13956011164487747,0.16806224331008393,0,0
0.41600000000000004,2,4,0.32501495574116246,0.10264366015289293,0.719005320886525,1,0
0.128,0,4,0.30240967540454056,0.060017102933784705,0.38832699637265927,1,1
0.596,1,6,0.22319599226133435,0.1603785350051907,0.2227975702638479,0,0
0.7419999999999999,0,5,0.31083460787941175,0.2984547812551482,0.17700524447092097,0,0
0.8019999999999999,0,4,0.37279862737201275,0.060017102933784705,0.04382727452945892,0,0
0.624,0,4,0.3390829108833916,0.19626720483170668,0.05369623977216147,1,0
0.5559999999999999,2,2,0.37633957638896387,0.13661308304512942,0.31187848558675685,1,0
0.4939999999999999,2,5,0.40261935271851446,0.08428640245705592,0.0600401268605716,0,1
0.6960000000000001,1,7,0.2181608277230822,0.46285711881905967,0.7184979672849195,1,0
0.7459999999999999,0,6,0.23746748757740843,0.06853273430240484,0.3767554834697245,1,0
0.47199999999999986,0,3,0.41373914025105274,0.09407962840826518,0.2841457892368288,0,1
0.566,2,3,0.3483807180980263,0.05154943393643639,0.4884641443782821,1,0
0.42800000000000005,0,4,0.37279862737201275,0.11451714369295349,0.13376949073000707,0,0
0.598,0,5,0.37279862737201275,0.19626720483170668,0.037951374670707756,0,0
0.5439999999999999,0,5,0.34612765720010485,0.10227849551939062,0.9846162586400143,1,0
0.21799999999999997,2,6,0.22781954510534178,0.062467929867397964,0.024792812692351777,0,1
0.7359999999999999,0,2,0.42940773159982104,0.19626720483170668,0.06552858093622718,0,0
0.61,1,5,0.3098482931055453,0.10422741478747191,0.335096326669906,0,0
0.6920000000000001,0,2,0.6636227970489633,0.06852116526427461,0.990308971091897,1,0
0.574,0,5,0.2620913192884339,0.1253479224250125,0.5994788135737318,0,0
0.5599999999999999,1,3,0.3946217946410001,0.211424124220758,0.6655895133786319,1,0
0.4839999999999999,0,4,0.5588888154184306,0.20952858752596618,0.8820973242736166,0,0
0.568,2,4,0.23030906511218247,0.22134615085076378,0.482990426645121,1,0
0.5159999999999999,0,3,0.41373914025105274,0.053204597838888604,0.31266099537525566,1,0
0.43000000000000005,2,5,0.2009387379383236,0.02671670626805526,0.7165263146734563,0,0
0.826,1,10,0.2098625613855924,0.06790090621787088,0.43621317473027993,1,0
0.63,0,9,0.23573834093609386,0.06940505370489475,0.4688872967860037,1,0
0.598,0,4,0.3085856414196665,0.3045285198782523,0.44486024046110223,1,0
0.6900000000000001,0,6,0.25391950849361533,0.14517341661998595,0.076941836523018,1,0
0.85,2,12,0.1596893594519506,0.07936825448546977,0.18631019454172543,1,0
0.876,0,5,0.333193207778436,0.1647424733959732,0.565487972644014,1,0
0.43800000000000006,2,7,0.3345254552498733,0.06664031721888992,0.162845403031299,0,1
0.7519999999999999,1,9,0.20798708646064676,0.06187668174206391,0.216842679275108,1,1
0.42800000000000005,2,7,0.24175227202935426,0.1348395731622532,0.1745151860009814,1,1
0.388,0,5,0.33271392838200964,0.04854306209025524,0.07275505658255417,1,0
0.5279999999999999,0,7,0.28374438015200887,0.060994168994449136,0.0029366996740734456,1,0
0.20599999999999996,2,5,0.30444773820685844,0.06046250912533552,0.6485644868682185,0,0
0.242,0,9,0.18618317326850206,0.10927187866342215,0.1815543233928368,1,0
0.9580000000000001,2,5,0.2670708693867093,0.12422005312448872,0.005513825923253527,0,0
0.8079999999999999,2,8,0.16606599127717775,0.16436791965770936,0.17736434279879953,1,0
0.7979999999999999,2,6,0.1585855192979168,0.02823408035599586,0.18365705277017566,1,0
0.634,0,2,0.5057069590373019,0.2984547812551482,0.2289218208358147,0,0
0.64,1,4,0.4303669447425077,0.1625770487564929,0.015720060036259403,0,0
0.64,0,5,0.3496403574606366,0.06853273430240484,0.2204566422463467,1,0
0.5459999999999999,2,7,0.21324374608180666,0.2683628497173633,0.5943397641798455,0,1
0.44200000000000006,0,4,0.3964247432467005,0.10389811992791369,0.6263526512113774,0,0
0.582,2,5,0.15892166614577902,0.0321660161306258,0.09750308512998355,1,0
0.402,2,5,0.4629660825033698,0.23634549085920215,0.7290734267937513,0,0
0.7819999999999999,2,4,0.31191269726794957,0.058399094680308836,0.4220688364564044,0,0
0.244,0,4,0.17773516795016397,0.05191845846890826,0.18328452670035222,1,0
0.6,1,6,0.3012233810102999,0.15664519552861117,0.18944333432886998,0,1
0.5499999999999999,0,6,0.29283281203053746,0.07986242956252848,0.6231078386206463,0,0
0.6,2,4,0.4046497976458455,0.13759476677285273,0.056336003811978404,1,0
0.37,0,5,0.30240967540454056,0.060017102933784705,0.3415634472559297,0,0
0.598,0,7,0.29393441882103666,0.2064067558123314,0.3526337078031334,1,0
0.678,0,2,0.603719858477519,0.13150763901861015,0.2598964208491374,0,1
0.6880000000000001,1,4,0.30679968328193996,0.06961206992113185,0.5674630759601111,0,0
0.61,2,8,0.2657339161507656,0.06592200082155021,0.24512110372938156,1,0
0.5399999999999999,0,4,0.3197275921584425,0.060017102933784705,0.3648615797345818,1,0
0.45399999999999985,0,5,0.32912874696770356,0.04763073003397361,0.06285896079979533,1,0
0.10199999999999998,2,6,0.25456028094676997,0.0647356617259581,0.8788893191989804,0,1
0.4979999999999999,0,2,0.46665511837244567,0.07987880144622854,0.12448296942235605,1,0
0.2619999999999999,0,9,0.19850217488112923,0.053204597838888604,0.2828654444570915,1,1
0.7079999999999999,0,6,0.29601047019611837,0.0656424423803491,0.4489477001203646,1,0
0.6960000000000001,1,5,0.5808132242841159,0.09710315435036768,0.5767485720584143,0,1
0.2599999999999999,0,3,0.41373914025105274,0.07948140320491642,0.12029646453805867,0,0
0.664,0,6,0.27272181811213736,0.6050175105254726,0.8042512281007782,1,0
0.7000000000000001,1,4,0.37279862737201275,0.06853273430240484,0.36289610338431105,1,0
0.2839999999999999,0,2,0.48351726761221303,0.36177373215393616,0.9816113450366566,1,0
0.18799999999999994,0,7,0.25391950849361533,0.11451714369295349,0.4041583791410206,0,1
0.5479999999999999,0,4,0.3197275921584425,0.07948140320491642,0.2115744034931933,0,0
0.7179999999999999,0,4,0.31083460787941175,0.06853273430240484,0.797538757414264,0,0
0.41400000000000003,2,10,0.13632888807781107,0.16276410605478872,0.19296320308607018,1,0
0.592,2,8,0.2779190692081448,0.09808660187244649,0.06949314049928997,1,0
0.7379999999999999,2,2,0.3651311060815824,0.12756161854033968,0.4597692598828681,1,0
0.7119999999999999,2,7,0.244363151958743,0.08005310353662086,0.7041043781140109,1,0
0.62,0,4,0.30240967540454056,0.06853273430240484,0.3664807603712678,1,0
0.634,0,4,0.3197275921584425,0.053204597838888604,0.10011826915056056,1,0
0.7099999999999999,0,4,0.38553567582326964,0.2984547812551482,0.9066288336078228,1,0
0.4959999999999999,2,3,0.6177396347632208,0.07155796829760429,0.4207086086978961,1,0
0.638,0,2,0.44628159920618704,0.11451714369295349,0.49402883068722636,1,0
0.45999999999999985,2,5,0.32420424331193953,0.31988859558457117,0.6298398633000859,0,1
0.652,0,5,0.3608576444489594,0.09407962840826518,0.1886441461346407,1,0
0.7279999999999999,2,2,0.2652494222037387,0.04163213056645467,0.8888089447865255,0,0
0.4939999999999999,2,13,0.16226169943176655,0.08323706947244805,0.01780688616615513,1,0
0.41800000000000004,0,2,0.3991511414090959,0.2984547812551482,0.38912095849972567,0,0
0.42800000000000005,0,3,0.41373914025105274,0.2984547812551482,0.8122482110847035,1,0
0.9999999999999999,1,8,0.20349199194817108,0.13233154127528104,0.03109284915979843,1,1
0.678,0,4,0.2944167907488935,0.06853273430240484,0.037242429904186435,0,0
